timestamp_ms,tenant_id,prompt_tokens,generation_tokens,kv_chunks,session_id,source
40479.164306640625,4,1140,377,18,azure_91_4,AzureLLM
41125.873046875,4,126,203,2,azure_92_4,AzureLLM
41357.39111328125,5,431,84,7,azure_93_5,AzureLLM
42334.05517578125,6,1115,421,18,azure_94_6,AzureLLM
42529.693115234375,7,206,179,4,azure_95_7,AzureLLM
42530.625244140625,0,400,91,7,azure_96_0,AzureLLM
42545.26318359375,2,1123,396,18,azure_97_2,AzureLLM
42563.8203125,2,862,379,14,azure_98_2,AzureLLM
42685.22314453125,4,859,422,14,azure_99_4,AzureLLM
42691.23828125,5,890,402,14,azure_100_5,AzureLLM
42715.300048828125,6,1192,419,19,azure_101_6,AzureLLM
42808.572998046875,7,899,403,15,azure_102_7,AzureLLM
42999.7470703125,7,163,224,3,azure_103_7,AzureLLM
43193.461181640625,0,181,212,3,azure_104_0,AzureLLM
43589.05517578125,2,416,88,7,azure_105_2,AzureLLM
43609.91015625,3,1163,426,19,azure_106_3,AzureLLM
43791.124267578125,3,243,14,4,azure_107_3,AzureLLM
43893.42626953125,5,1041,428,17,azure_108_5,AzureLLM
43923.0712890625,6,1350,146,22,azure_109_6,AzureLLM
44040.740966796875,6,1104,396,18,azure_110_6,AzureLLM
44061.321044921875,0,1127,426,18,azure_111_0,AzureLLM
44828.0791015625,0,1114,414,18,azure_112_0,AzureLLM
45009.757080078125,2,1083,396,17,azure_113_2,AzureLLM
45025.51318359375,2,1313,173,21,azure_114_2,AzureLLM
45104.9462890625,3,888,395,14,azure_115_3,AzureLLM
45120.3671875,5,13,130,1,azure_116_5,AzureLLM
45174.95703125,5,874,89,14,azure_117_5,AzureLLM
45246.852294921875,6,1065,395,17,azure_118_6,AzureLLM
45502.752197265625,0,1157,426,19,azure_119_0,AzureLLM
45530.2421875,0,1077,390,17,azure_120_0,AzureLLM
45980.822265625,1,2903,59,46,azure_121_1,AzureLLM
46102.3212890625,3,4079,27,64,azure_122_3,AzureLLM
46190.43896484375,4,1149,411,18,azure_123_4,AzureLLM
46230.0751953125,4,996,389,16,azure_124_4,AzureLLM
46406.55908203125,5,990,394,16,azure_125_5,AzureLLM
46626.689208984375,7,197,183,4,azure_126_7,AzureLLM
46678.14404296875,0,4107,49,65,azure_127_0,AzureLLM
47209.72509765625,0,197,217,4,azure_128_0,AzureLLM
47459.940185546875,1,1378,407,22,azure_129_1,AzureLLM
47734.062255859375,2,1214,421,19,azure_130_2,AzureLLM
47925.302001953125,3,1016,375,16,azure_131_3,AzureLLM
48032.9912109375,4,1186,398,19,azure_132_4,AzureLLM
48045.529296875,6,4076,60,64,azure_133_6,AzureLLM
48134.608154296875,6,1100,426,18,azure_134_6,AzureLLM
48296.375,7,218,217,4,azure_135_7,AzureLLM
48709.6572265625,0,1232,419,20,azure_136_0,AzureLLM
48995.607177734375,2,975,416,16,azure_137_2,AzureLLM
49227.038330078125,2,209,217,4,azure_138_2,AzureLLM
49561.18310546875,4,181,85,3,azure_139_4,AzureLLM
49587.457275390625,5,1029,388,17,azure_140_5,AzureLLM
49660.912109375,5,888,418,14,azure_141_5,AzureLLM
49724.480224609375,6,1113,375,18,azure_142_6,AzureLLM
49742.68505859375,0,1035,520,17,azure_143_0,AzureLLM
49742.691162109375,1,1009,425,16,azure_144_1,AzureLLM
49832.434326171875,2,869,450,14,azure_145_2,AzureLLM
49878.43017578125,3,1183,431,19,azure_146_3,AzureLLM
50228.52392578125,4,972,395,16,azure_147_4,AzureLLM
50486.13623046875,4,1097,396,18,azure_148_4,AzureLLM
50631.087158203125,5,206,183,4,azure_149_5,AzureLLM
50654.982177734375,6,181,208,3,azure_150_6,AzureLLM
50657.6572265625,7,1316,200,21,azure_151_7,AzureLLM
50741.78515625,1,908,456,15,azure_152_1,AzureLLM
50894.22119140625,1,1094,422,18,azure_153_1,AzureLLM
50908.333251953125,2,996,422,16,azure_154_2,AzureLLM
50995.17919921875,3,420,89,7,azure_155_3,AzureLLM
51121.2421875,4,1112,385,18,azure_156_4,AzureLLM
51365.09619140625,5,1133,396,18,azure_157_5,AzureLLM
51479.026123046875,6,890,403,14,azure_158_6,AzureLLM
51621.416259765625,7,833,36,14,azure_159_7,AzureLLM
51678.34716796875,0,1093,426,18,azure_160_0,AzureLLM
51940.252197265625,1,206,211,4,azure_161_1,AzureLLM
52120.22021484375,3,898,454,15,azure_162_3,AzureLLM
52227.631103515625,3,1312,180,21,azure_163_3,AzureLLM
52248.622314453125,4,1129,396,18,azure_164_4,AzureLLM
52257.84033203125,6,375,67,6,azure_165_6,AzureLLM
52883.30615234375,7,862,425,14,azure_166_7,AzureLLM
53143.328369140625,7,167,179,3,azure_167_7,AzureLLM
53172.0400390625,0,914,414,15,azure_168_0,AzureLLM
53563.248291015625,2,209,217,4,azure_169_2,AzureLLM
53706.456298828125,2,982,594,16,azure_170_2,AzureLLM
53992.76123046875,4,200,161,4,azure_171_4,AzureLLM
54022.464111328125,5,1313,156,21,azure_172_5,AzureLLM
54117.6591796875,5,999,416,16,azure_173_5,AzureLLM
55083.021240234375,6,1084,397,17,azure_174_6,AzureLLM
55110.396240234375,7,399,106,7,azure_175_7,AzureLLM
55339.650146484375,1,1065,594,17,azure_176_1,AzureLLM
56587.820068359375,2,1036,446,17,azure_177_2,AzureLLM
56965.420166015625,3,1243,398,20,azure_178_3,AzureLLM
57217.51513671875,4,1128,384,18,azure_179_4,AzureLLM
57280.0791015625,5,1000,375,16,azure_180_5,AzureLLM
57414.6240234375,5,992,56,16,azure_181_5,AzureLLM
57452.439208984375,6,920,87,15,azure_182_6,AzureLLM
57492.63134765625,7,1040,388,17,azure_183_7,AzureLLM
57503.945068359375,1,411,101,7,azure_184_1,AzureLLM
57511.14697265625,2,900,91,15,azure_185_2,AzureLLM
57577.696044921875,2,1018,425,16,azure_186_2,AzureLLM
57780.753173828125,3,4082,44,64,azure_187_3,AzureLLM
58265.729248046875,4,395,99,7,azure_188_4,AzureLLM
58464.9140625,5,209,217,4,azure_189_5,AzureLLM
59993.52001953125,7,181,113,3,azure_190_7,AzureLLM
60172.2001953125,7,1118,414,18,azure_191_7,AzureLLM
60183.59619140625,1,972,392,16,azure_192_1,AzureLLM
60426.171142578125,1,1847,53,29,azure_193_1,AzureLLM
60648.14404296875,3,392,96,7,azure_194_3,AzureLLM
60778.525146484375,4,197,217,4,azure_195_4,AzureLLM
60831.5693359375,4,975,409,16,azure_196_4,AzureLLM
60872.43212890625,5,1025,443,17,azure_197_5,AzureLLM
61145.26611328125,7,1027,388,17,azure_198_7,AzureLLM
61263.537353515625,7,1143,409,18,azure_199_7,AzureLLM
61285.56298828125,0,1028,394,17,azure_200_0,AzureLLM
61294.115234375,1,874,402,14,azure_201_1,AzureLLM
61764.605224609375,2,997,492,16,azure_202_2,AzureLLM
61836.955078125,3,72,245,2,azure_203_3,AzureLLM
61838.0283203125,4,851,397,14,azure_204_4,AzureLLM
61906.835205078125,6,408,91,7,azure_205_6,AzureLLM
61928.694091796875,7,1113,531,18,azure_206_7,AzureLLM
62174.486328125,0,1313,170,21,azure_207_0,AzureLLM
62276.484130859375,0,1083,426,17,azure_208_0,AzureLLM
62482.3310546875,2,1139,394,18,azure_209_2,AzureLLM
62843.126220703125,2,978,437,16,azure_210_2,AzureLLM
63043.028076171875,3,26,146,1,azure_211_3,AzureLLM
63112.7421875,5,386,61,7,azure_212_5,AzureLLM
63597.89306640625,5,1074,411,17,azure_213_5,AzureLLM
