trace,policy,buffer_pct,buffer_capacity,num_tenants,epoch_interval,total_descriptors,stale_admits,rpe_rate,eviction_race_pct,epoch_race_pct,buffer_evictions,trace_name
azure_conv_8t.csv,SIEVE,400,2048,4,500,79516,4733,0.05952261180139846,0.05901956838875195,0.0005030434126465114,0,Azure-Conv
azure_conv_8t.csv,SIEVE,400,2048,8,500,79516,11192,0.1407515468584939,0.14032395995774435,0.0004275869007495347,0,Azure-Conv
azure_conv_8t.csv,SIEVE,400,2048,16,500,79516,23541,0.2960536244277881,0.2957895266361487,0.0002640977916394185,0,Azure-Conv
trie_agentic_8t.csv,LRU,50,256,2,500,160000,193,0.00120625,0.00118125,2.5e-05,10252,trie-Agentic
trie_agentic_8t.csv,LRU,50,256,4,500,160000,584,0.00365,0.003625,2.5e-05,10252,trie-Agentic
trie_agentic_8t.csv,LRU,50,256,8,500,160000,1496,0.00935,0.009325,2.5e-05,10252,trie-Agentic
trie_agentic_8t.csv,LRU,50,256,16,500,160000,3127,0.01954375,0.01951875,2.5e-05,10252,trie-Agentic
trie_agentic_8t.csv,LRU,100,512,2,500,160000,192,0.0012,0.001175,2.5e-05,9816,trie-Agentic
trie_agentic_8t.csv,LRU,100,512,4,500,160000,581,0.00363125,0.00360625,2.5e-05,9816,trie-Agentic
trie_agentic_8t.csv,LRU,100,512,8,500,160000,1474,0.0092125,0.0091875,2.5e-05,9816,trie-Agentic
trie_agentic_8t.csv,LRU,100,512,16,500,160000,3080,0.01925,0.019225,2.5e-05,9816,trie-Agentic
trie_agentic_8t.csv,LRU,200,1024,2,500,160000,189,0.00118125,0.00115625,2.5e-05,8937,trie-Agentic
trie_agentic_8t.csv,LRU,200,1024,4,500,160000,574,0.0035875,0.0035625,2.5e-05,8937,trie-Agentic
trie_agentic_8t.csv,LRU,200,1024,8,500,160000,1441,0.00900625,0.00898125,2.5e-05,8937,trie-Agentic
trie_agentic_8t.csv,LRU,200,1024,16,500,160000,2995,0.01871875,0.01869375,2.5e-05,8937,trie-Agentic
trie_agentic_8t.csv,LRU,400,2048,2,500,160000,177,0.00110625,0.00108125,2.5e-05,7257,trie-Agentic
trie_agentic_8t.csv,LRU,400,2048,4,500,160000,535,0.00334375,0.00331875,2.5e-05,7257,trie-Agentic
trie_agentic_8t.csv,LRU,400,2048,8,500,160000,1366,0.0085375,0.0085125,2.5e-05,7257,trie-Agentic
trie_agentic_8t.csv,LRU,400,2048,16,500,160000,2845,0.01778125,0.01775625,2.5e-05,7257,trie-Agentic
trie_agentic_8t.csv,ARC,50,256,2,500,160000,143,0.00089375,0.0008625,3.125e-05,0,trie-Agentic
trie_agentic_8t.csv,ARC,50,256,4,500,160000,410,0.0025625,0.00253125,3.125e-05,0,trie-Agentic
trie_agentic_8t.csv,ARC,50,256,8,500,160000,1018,0.0063625,0.00633125,3.125e-05,0,trie-Agentic
trie_agentic_8t.csv,ARC,50,256,16,500,160000,2249,0.01405625,0.01403125,2.5e-05,0,trie-Agentic
trie_agentic_8t.csv,ARC,100,512,2,500,160000,143,0.00089375,0.00084375,5e-05,0,trie-Agentic
trie_agentic_8t.csv,ARC,100,512,4,500,160000,403,0.00251875,0.00246875,5e-05,0,trie-Agentic
trie_agentic_8t.csv,ARC,100,512,8,500,160000,994,0.0062125,0.006175,3.75e-05,0,trie-Agentic
trie_agentic_8t.csv,ARC,100,512,16,500,160000,2199,0.01374375,0.01370625,3.75e-05,0,trie-Agentic
trie_agentic_8t.csv,ARC,200,1024,2,500,160000,140,0.000875,0.000825,5e-05,0,trie-Agentic
trie_agentic_8t.csv,ARC,200,1024,4,500,160000,396,0.002475,0.002425,5e-05,0,trie-Agentic
trie_agentic_8t.csv,ARC,200,1024,8,500,160000,963,0.00601875,0.00598125,3.75e-05,0,trie-Agentic
trie_agentic_8t.csv,ARC,200,1024,16,500,160000,2120,0.01325,0.0132125,3.75e-05,0,trie-Agentic
trie_agentic_8t.csv,ARC,400,2048,2,500,160000,133,0.00083125,0.00078125,5e-05,0,trie-Agentic
trie_agentic_8t.csv,ARC,400,2048,4,500,160000,384,0.0024,0.00235,5e-05,0,trie-Agentic
trie_agentic_8t.csv,ARC,400,2048,8,500,160000,939,0.00586875,0.00583125,3.75e-05,0,trie-Agentic
trie_agentic_8t.csv,ARC,400,2048,16,500,160000,2058,0.0128625,0.012825,3.75e-05,0,trie-Agentic
trie_agentic_8t.csv,LIRS,50,256,2,500,160000,226,0.0014125,0.0013,0.0001125,0,trie-Agentic
trie_agentic_8t.csv,LIRS,50,256,4,500,160000,665,0.00415625,0.00403125,0.000125,0,trie-Agentic
trie_agentic_8t.csv,LIRS,50,256,8,500,160000,1662,0.0103875,0.01026875,0.00011875,0,trie-Agentic
trie_agentic_8t.csv,LIRS,50,256,16,500,160000,3483,0.02176875,0.0216375,0.00013125,0,trie-Agentic
trie_agentic_8t.csv,LIRS,100,512,2,500,160000,220,0.001375,0.0012125,0.0001625,0,trie-Agentic
trie_agentic_8t.csv,LIRS,100,512,4,500,160000,631,0.00394375,0.00375,0.00019375,0,trie-Agentic
trie_agentic_8t.csv,LIRS,100,512,8,500,160000,1560,0.00975,0.00958125,0.00016875,0,trie-Agentic
trie_agentic_8t.csv,LIRS,100,512,16,500,160000,3247,0.02029375,0.0201375,0.00015625,0,trie-Agentic
trie_agentic_8t.csv,LIRS,200,1024,2,500,160000,218,0.0013625,0.00119375,0.00016875,0,trie-Agentic
trie_agentic_8t.csv,LIRS,200,1024,4,500,160000,616,0.00385,0.003675,0.000175,0,trie-Agentic
trie_agentic_8t.csv,LIRS,200,1024,8,500,160000,1498,0.0093625,0.00921875,0.00014375,0,trie-Agentic
